price,first_name,last_name,above_100
95.66568524752321,Jesse,Frazier,False
103.22359133510466,Edward,Russell,True
183.09643604917144,Diana,Mcdonald,True
192.1441513938406,Randy,Dawson,True
286.16923356548403,Jasmine,Williams,True
124.21900702404787,Robert,Smith,True
183.9944858377276,Sara,Young,True
205.5899257425711,Samantha,Gonzalez,True
286.2681618777825,Christina,Torres,True
141.90762943777943,Maria,Bailey,True
94.22658656561113,Charles,Bartlett,False
238.0161588972616,Natalie,Parker,True
48.883816775393846,Paula,Hernandez,False
14.947778964788506,Jessica,Jenkins,False
223.07613087091502,Drew,Henson,True
17.980908989224538,Michael,Davis,False
23.684656479342635,Ian,Ramos,False
235.5824596008408,Anna,Wright,True
74.40865878276213,Ashley,Anderson,False
298.1278772531823,Jennifer,Wright,True
67.72888615683607,Nicole,Lopez,False
21.927614346193682,Tara,Ellis,False
42.350030610505904,Hannah,Elliott,False
116.36642424082113,Gavin,Rodriguez,True
291.59689013886367,Johnny,Jackson,True
147.06705563281525,Martin,Garrett,True
167.3609672632571,Terri,Hayes,True
260.84093566443414,Adam,Huang,True
104.41065354970587,Carolyn,Garner,True
130.22025105836542,Lisa,Lee,True
8.711600244270834,Rodney,Escobar,False
144.54500628387981,Michael,Johnson,True
55.948228582619045,Michelle,Carter,False
81.54369829884075,John,Dunn,False
297.8661824269755,Terry,Pierce,True
258.79109040656874,David,Buck,True
149.3096362559838,Jennifer,Newman,True
246.59341963671147,Cynthia,Lee,True
299.52523513204085,Sylvia,Clark,True
86.08285036113182,Joseph,Taylor,False
37.421808702905686,Kathleen,Barton,False
52.863409788803615,Michael,Harris,False
172.1967218140958,Eric,Benson,True
44.51322087159383,Curtis,Butler,False
51.04878874984286,Brittany,Le,False
101.16179403008928,Jeremiah,Sims,True
290.4227547320138,David,Davis,True
181.48954787847828,Tiffany,Bond,True
61.60059464895199,Patricia,Chen,False
181.76037492528042,William,Crawford,True
29.28680091733447,Christina,Roberts,False
232.14413357176463,Jerome,Scott,True
272.08402755869633,Jeffery,Walker,True
212.17336316636133,Todd,Alvarez,True
223.9911857613067,John,Henry,True
156.36757784621398,James,Miles,True
31.19720611005966,Michael,Downs,False
6.095911004942511,Kayla,Wheeler,False
161.27522870857268,Charles,Martin,True
135.0423550134277,Harold,Bennett,True
200.39235279374984,Michael,Swanson,True
79.80353706580819,Janet,Mcdonald,False
244.40641148419883,Brett,Willis,True
27.923228816289026,Jacob,Smith,False
167.56885852232438,Alexa,Webb,True
40.12200003556118,Louis,Klein,False
15.742386454841974,Tony,Yu,False
121.07840957778886,Lisa,Goodman,True
36.97352301810157,Kimberly,Hernandez,False
145.84183084692725,Phillip,Friedman,True
2.9003944865113707,Brian,Lam,False
251.85102866093413,Kristin,Wilkins,True
188.8781109748352,Joshua,Lynch,True
276.65121566766607,Blake,Mclaughlin,True
10.004807042544053,Billy,Olsen,False
179.61580863261688,Shawn,Brock,True
222.69520757018762,Danielle,Jones,True
60.129197330618936,Jim,Gomez,False
178.745385306665,Sabrina,Henderson,True
245.31840116263646,David,Pennington,True
137.01597097392576,Deborah,Williams,True
227.0047204438775,Stephanie,Bowman,True
176.45330226779308,Joseph,Frazier,True
249.86437596048543,Ryan,Mclaughlin,True
135.8550959490399,Tony,Hall,True
289.26536373047884,Timothy,Martin,True
261.8481216298636,John,Obrien,True
53.805895080716546,Barbara,Johnson,False
139.8477827356658,Brandon,Marshall,True
11.555508726873619,Carrie,Miller,False
261.6193407458776,Samantha,Dean,True
87.74932377728214,Jamie,Wilson,False
236.6035296169167,Carlos,Acosta,True
228.74945775366402,Amy,Bennett,True
116.64359542890196,Dominique,Wells,True
237.5160782816234,Sarah,Bright,True
111.588339159014,Michael,Barton,True
172.30626419058922,Rebecca,Anderson,True
31.41542457812729,Megan,Riggs,False
44.11769930461343,Whitney,Andrews,False
127.01351222588646,Catherine,Jones,True
236.21807628453686,William,Andrews,True
158.32395378421924,Kathleen,Edwards,True
220.4688874473468,Roger,Frost,True
255.8491608244896,Justin,Johnson,True
265.1702577469093,Valerie,Young,True
239.9469797167457,Samantha,Perez,True
72.15833790608175,Devin,Allen,False
238.923872831042,Stephanie,Little,True
27.507047501375407,Melanie,Miller,False
2.4085263967615007,Erica,Beck,False
168.3733620198095,Toni,Dunn,True
211.89758909785093,Eric,Dunn,True
169.3550529484765,David,Jackson,True
94.66629008484443,Melanie,Gates,False
17.410619688845152,Heather,Pierce,False
153.01461740284606,Jordan,Lewis,True
255.71498005316127,Michele,Johnson,True
249.4925261326123,Samantha,Ryan,True
201.99975182132732,Christopher,Hudson,True
106.59921636962805,Zachary,Williams,True
66.72879990563358,Donna,Davis,False
237.77207484845368,Jordan,Erickson,True
88.74278260205863,Christopher,Nolan,False
11.36458786951664,Evelyn,Hanna,False
250.23147017326244,Jason,Johnson,True
224.71158493620567,Barbara,Caldwell,True
7.220543463717332,Ronald,Huff,False
216.2305109177544,Holly,Norris,True
11.83791299212231,Derrick,Carter,False
285.85081685801464,Kenneth,Golden,True
70.08655794960943,Grace,Edwards,False
57.71259735761633,Jonathan,Rios,False
265.5941732067287,Mackenzie,Miller,True
138.85598565124394,Tammy,Taylor,True
207.3305605938199,Reginald,King,True
130.55916118107768,Matthew,Fletcher,True
177.7124355174749,Elizabeth,Jordan,True
45.119029856503964,Sally,Santiago,False
12.89573537802535,James,Johnson,False
242.84373861087548,Jason,Saunders,True
4.624370640925467,Carol,Hernandez,False
291.5212704079463,Kendra,Dawson,True
58.426980920539066,James,Hess,False
25.51886601981377,Michael,Stokes,False
147.69037912960326,Jeffrey,Martinez,True
102.98742822649712,Joseph,Bell,True
140.71938904528912,Pamela,Black,True
100.47110113613778,Robert,Jordan,True
263.55118987726985,Kathy,Baker,True
115.36283162955256,Brian,Bailey,True
190.28579374160572,Mitchell,Clark,True
168.73442688547874,Kelly,Mcintyre,True
260.58212587920184,Susan,Ali,True
205.04242220781632,Latoya,Gonzales,True
251.539316319889,Olivia,Mayo,True
221.03202138452298,Thomas,Anderson,True
182.39385071230012,Todd,Jennings,True
22.257608409298733,Paul,Dixon,False
130.67875588932563,Julie,Torres,True
202.2296492290249,James,Miller,True
80.73869921597671,John,Howard,False
134.0405496881655,Anne,Savage,True
226.89171341378025,Richard,Wilson,True
187.57778241442608,Amber,Esparza,True
99.18946135003685,Todd,Armstrong,False
118.45568241597084,Aaron,Richardson,True
234.13823678421608,Gregory,Pollard,True
225.7678306996113,Jon,Butler,True
116.62292125423895,Chelsea,Madden,True
234.08371029510874,Misty,Ramos,True
233.787281049746,Ryan,Murphy,True
259.1615162765921,Brittany,Sandoval,True
132.58437240299426,Rose,Stanton,True
287.00923925595333,Kristen,Banks,True
140.31256621233698,Julia,Stokes,True
186.00436502324533,Paul,Phillips,True
128.40386518196294,Amber,Thompson,True
278.473291964056,Valerie,Norton,True
228.1780448898553,Adam,Parker,True
201.9577223353297,Jennifer,Gonzales,True
260.0860740173851,Jacqueline,Hernandez,True
276.89516612622714,Cory,Walker,True
220.52021451384124,Jennifer,Miller,True
270.36049048550393,Dawn,Bond,True
247.69265516103917,Tara,Daniel,True
136.49071518145252,Rebecca,Thompson,True
260.12170484497557,Victor,Serrano,True
55.22085800485901,Elizabeth,Bell,False
122.62926728564432,Julie,Coleman,True
8.634621796854812,Jennifer,Brown,False
266.6472362546583,Jessica,Moore,True
160.94015313784897,John,Ramirez,True
271.12217722839864,Becky,Hall,True
295.8039900377232,Christine,Smith,True
146.23292338725545,Christopher,Osborne,True
7.9995866384977905,Jacob,Hernandez,False
128.51339666805433,Jennifer,Rogers,True
19.649487618537346,Tammy,Young,False
56.048296930301454,James,Lewis,False
74.11487319875806,Charles,Stanley,False
85.95341522492949,Christina,Garcia,False
74.29698857378717,Heather,Davis,False
228.8808043512349,Ashley,Fuentes,True
2.668016258096362,Jorge,Brown,False
205.52585988186212,Sierra,Park,True
272.99470158623666,Todd,Miller,True
71.25953585246125,Jeffrey,Sanchez,False
99.98305120088001,Crystal,Luna,False
60.751520927298344,Devin,Flores,False
123.53568538000376,Bianca,Martin,True
26.677380866929536,Danielle,Snyder,False
265.06902448522567,Edward,Carney,True
268.752925861362,Joseph,Grimes,True
164.80773702815446,April,Fowler,True
145.09960835055549,Michelle,Mccoy,True
21.306179609801763,Alicia,Stone,False
215.17326238525646,Micheal,Lloyd,True
148.916744913034,Richard,Ortiz,True
44.61653265448528,Jasmine,Reyes,False
114.40259462412024,Tony,Smith,True
198.30583597821942,Mary,Melton,True
146.0813867091926,William,Griffin,True
58.25361228345861,Scott,Vargas,False
13.060346748295135,Adam,Guerra,False
215.29714966961933,Christina,Vang,True
189.19024665563273,Nicole,Williams,True
142.7933783563207,Erica,Powers,True
175.25618354801628,Angela,Garcia,True
257.90268456791495,Melissa,Brown,True
55.750515279966876,John,Santiago,False
20.747101638163613,Donald,Nelson,False
263.0063734718704,Misty,Bell,True
81.07265035359369,Vanessa,Barnes,False
212.64893661935886,Brian,Austin,True
252.2896877181432,Jeffrey,King,True
142.1224476401632,Levi,Vaughn,True
244.24965184567677,Melanie,Blake,True
219.66976212062735,Marvin,Franklin,True
110.59227758143646,Angela,Massey,True
202.2032765556777,Lisa,Cole,True
103.63048443407213,George,Stark,True
232.9586527571116,Jeffrey,Salas,True
85.83249893352725,Richard,Reeves,False
292.4101672367324,Heather,Maldonado,True
267.5668047194851,Shelly,Mcdaniel,True
80.92148227077503,David,Ryan,False
75.70611538172837,Tyler,Trevino,False
155.48558236131427,Christina,Jackson,True
20.749489983100165,Jodi,Peterson,False
42.023722602617,Melissa,Carney,False
113.4241366878513,David,Cole,True
215.47652914676308,Ricardo,Weber,True
280.9707751107234,Jessica,Mckenzie,True
36.28177823910793,James,Ramirez,False
77.17375689478267,Jeffrey,Wise,False
169.58005240115847,Brandy,Fisher,True
246.0147811173572,Renee,Barrera,True
14.973877108563748,Melanie,Wiggins,False
171.6037468122393,Alexander,Mckee,True
9.161919917470962,Sheryl,Hill,False
272.9878419244152,Sandra,White,True
22.06905227385171,Christopher,Thompson,False
130.75264105286078,Daniel,Smith,True
61.15255401573465,Theresa,Johnson,False
127.42968290448435,Kristopher,Cunningham,True
166.21275710856864,Nathan,Morgan,True
110.60256741140032,David,Murray,True
2.0338030935373337,April,Taylor,False
245.1409136687576,Daniel,Herrera,True
200.32530034839994,John,Mcpherson,True
44.450873269276286,Scott,Simmons,False
86.68368261102648,Gary,Tran,False
289.792287563817,Erica,Vaughn,True
179.35994316791917,Jennifer,Peterson,True
219.60906187569745,April,Mccormick,True
39.145095139206255,Justin,Davis,False
163.15337081839627,Julia,Hall,True
188.93762929340733,Anna,Cunningham,True
233.22577029718,Jacob,Stevens,True
169.62381257628408,Jerry,Payne,True
117.62228175777008,Mark,Collins,True
93.1022046235258,Benjamin,Clark,False
17.323177632175017,Lisa,Norton,False
81.45143195987956,Christopher,Smith,False
37.44740126047866,Mary,Myers,False
6.450115409472968,Stephanie,Skinner,False
121.97572951864969,Dave,Kelly,True
196.37117798423182,Patricia,Gallagher,True
39.440328065629785,Shaun,Holloway,False
262.2720981839784,Marc,Love,True
41.42900813390092,Michael,Mayer,False
162.79196518165946,Mason,Rodriguez,True
83.27946269872628,Jason,Payne,False
74.94437940128532,Johnny,Hicks,False
32.106224639172396,Lisa,Rodgers,False
87.15157534281965,Sarah,Tyler,False
26.081651503261703,Brian,Rodriguez,False
246.8853280259454,Charlene,Jones,True
227.61395649150865,Scott,Lawrence,True
140.45168066300826,Carol,Patrick,True
60.11999567598073,Jessica,Gibson,False
4.59757783566499,Linda,Sullivan,False
237.82591106535892,Donna,Carrillo,True
227.4705054214801,Scott,Baker,True
174.96712222201845,Brian,Jensen,True
81.4321633094092,James,Sosa,False
51.4591481313503,Veronica,Zavala,False
186.16929762084828,Jenny,Fields,True
230.84556034143867,George,Monroe,True
153.70561772489975,Michael,Smith,True
190.39769667192525,Kevin,Oliver,True
13.522722894981566,Nicholas,Mejia,False
169.72317735515057,Phillip,Logan,True
299.18465764449707,Jamie,Jackson,True
72.23090551307304,Thomas,Alvarez,False
116.94347037938131,Kaitlin,Lawson,True
268.21582016815387,Carlos,Wagner,True
45.614011890936794,Christopher,Anderson,False
113.76759851967823,Roberto,Sparks,True
214.0692546520581,Julie,Oneal,True
240.35183526254585,Megan,Friedman,True
96.58849728182577,Cheryl,Taylor,False
241.510366599431,Jeffrey,Hatfield,True
18.9820537026686,James,Phillips,False
128.92241929436463,Jessica,Moore,True
79.96034999093172,Eric,Richards,False
240.7557103425616,Rebecca,Mitchell,True
158.13197002274651,Anna,Patrick,True
197.34383042404582,Eric,Schmidt,True
156.89477737741527,Mark,Campbell,True
190.58686484269745,Taylor,Oconnell,True
70.77282648937201,Debra,Peters,False
99.64762698819763,Richard,Anderson,False
201.20675769796242,William,Russell,True
245.9720704359013,Ryan,Mcdaniel,True
191.7286603365561,Jacqueline,Frazier,True
32.13545498900703,Steven,Stuart,False
90.35267623453606,Emily,Rodriguez,False
28.24313981072344,Ryan,Perez,False
287.31523874507013,Lauren,Hahn,True
127.443420405139,Megan,Lopez,True
194.0146142294501,Matthew,Lucero,True
52.967157151557075,Joseph,Perez,False
